1000,Aleatorio,1,0.008621
1000,Aleatorio,1,0.008908
1000,Aleatorio,1,0.008618
1000,Aleatorio,1,0.008679
1000,Aleatorio,1,0.008758
1000,Aleatorio,1,0.008556
1000,Aleatorio,1,0.010529
1000,Aleatorio,1,0.007465
1000,Aleatorio,1,0.007528
1000,Aleatorio,1,0.008375
1000,Aleatorio,2,0.008358
1000,Aleatorio,2,0.007935
1000,Aleatorio,2,0.008107
1000,Aleatorio,2,0.007863
1000,Aleatorio,2,0.007939
1000,Aleatorio,2,0.007852
1000,Aleatorio,2,0.007861
1000,Aleatorio,2,0.008377
1000,Aleatorio,2,0.007503
1000,Aleatorio,2,0.00825
1000,Aleatorio,3,0.012573
1000,Aleatorio,3,0.008698
1000,Aleatorio,3,0.006412
1000,Aleatorio,3,0.006113
1000,Aleatorio,3,0.006246
1000,Aleatorio,3,0.006027
1000,Aleatorio,3,0.006764
1000,Aleatorio,3,0.006306
1000,Aleatorio,3,0.00604
1000,Aleatorio,3,0.006227
1000,Crescente,1,0.020245
1000,Crescente,1,0.017113
1000,Crescente,1,0.011177
1000,Crescente,1,0.010083
1000,Crescente,1,0.009138
1000,Crescente,1,0.009116
1000,Crescente,1,0.008945
1000,Crescente,1,0.009129
1000,Crescente,1,0.008985
1000,Crescente,1,0.008986
1000,Crescente,2,0.01923
1000,Crescente,2,0.011894
1000,Crescente,2,0.008397
1000,Crescente,2,0.007814
1000,Crescente,2,0.007596
1000,Crescente,2,0.007542
1000,Crescente,2,0.007519
1000,Crescente,2,0.007618
1000,Crescente,2,0.007432
1000,Crescente,2,0.007434
1000,Crescente,3,0.010037
1000,Crescente,3,0.008963
1000,Crescente,3,0.008461
1000,Crescente,3,0.008495
1000,Crescente,3,0.008188
1000,Crescente,3,0.007956
1000,Crescente,3,0.007769
1000,Crescente,3,0.007978
1000,Crescente,3,0.008436
1000,Crescente,3,0.007974
1000,Decrescente,1,0.019541
1000,Decrescente,1,0.012292
1000,Decrescente,1,0.009421
1000,Decrescente,1,0.008876
1000,Decrescente,1,0.008799
1000,Decrescente,1,0.008738
1000,Decrescente,1,0.008945
1000,Decrescente,1,0.008911
1000,Decrescente,1,0.009222
1000,Decrescente,1,0.009033
1000,Decrescente,2,0.019696
1000,Decrescente,2,0.01282
1000,Decrescente,2,0.009995
1000,Decrescente,2,0.009204
1000,Decrescente,2,0.009027
1000,Decrescente,2,0.008743
1000,Decrescente,2,0.008756
1000,Decrescente,2,0.009572
1000,Decrescente,2,0.009026
1000,Decrescente,2,0.008813
1000,Decrescente,3,0.013802
1000,Decrescente,3,0.009235
1000,Decrescente,3,0.007257
1000,Decrescente,3,0.007386
1000,Decrescente,3,0.007113
1000,Decrescente,3,0.006726
1000,Decrescente,3,0.008153
1000,Decrescente,3,0.007288
1000,Decrescente,3,0.00699
1000,Decrescente,3,0.006915
10000,Aleatorio,1,0.062222
10000,Aleatorio,1,0.06451
10000,Aleatorio,1,0.105267
10000,Aleatorio,1,0.068777
10000,Aleatorio,1,0.061947
10000,Aleatorio,1,0.058515
10000,Aleatorio,1,0.063185
10000,Aleatorio,1,0.064994
10000,Aleatorio,1,0.062319
10000,Aleatorio,1,0.058936
10000,Aleatorio,2,0.059692
10000,Aleatorio,2,0.061599
10000,Aleatorio,2,0.060166
10000,Aleatorio,2,0.077256
10000,Aleatorio,2,0.058825
10000,Aleatorio,2,0.069154
10000,Aleatorio,2,0.070857
10000,Aleatorio,2,0.060939
10000,Aleatorio,2,0.061608
10000,Aleatorio,2,0.060007
10000,Aleatorio,3,0.105606
10000,Aleatorio,3,0.093421
10000,Aleatorio,3,0.084321
10000,Aleatorio,3,0.080014
10000,Aleatorio,3,0.077349
10000,Aleatorio,3,0.075805
10000,Aleatorio,3,0.073354
10000,Aleatorio,3,0.072776
10000,Aleatorio,3,0.070494
10000,Aleatorio,3,0.071626
10000,Crescente,1,0.094528
10000,Crescente,1,0.092954
10000,Crescente,1,0.089963
10000,Crescente,1,0.090404
10000,Crescente,1,0.090774
10000,Crescente,1,0.118064
10000,Crescente,1,0.088537
10000,Crescente,1,0.090343
10000,Crescente,1,0.090239
10000,Crescente,1,0.090241
10000,Crescente,2,0.089187
10000,Crescente,2,0.08948
10000,Crescente,2,0.087713
10000,Crescente,2,0.087537
10000,Crescente,2,0.087668
10000,Crescente,2,0.0884
10000,Crescente,2,0.085781
10000,Crescente,2,0.084062
10000,Crescente,2,0.084317
10000,Crescente,2,0.084589
10000,Crescente,3,0.07088
10000,Crescente,3,0.067068
10000,Crescente,3,0.061262
10000,Crescente,3,0.059458
10000,Crescente,3,0.084149
10000,Crescente,3,0.057173
10000,Crescente,3,0.054966
10000,Crescente,3,0.05422
10000,Crescente,3,0.054142
10000,Crescente,3,0.054567
10000,Decrescente,1,0.089503
10000,Decrescente,1,0.088802
10000,Decrescente,1,0.088006
10000,Decrescente,1,0.08815
10000,Decrescente,1,0.087722
10000,Decrescente,1,0.084369
10000,Decrescente,1,0.097755
10000,Decrescente,1,0.111715
10000,Decrescente,1,0.164412
10000,Decrescente,1,0.110542
10000,Decrescente,2,0.11175
10000,Decrescente,2,0.110875
10000,Decrescente,2,0.109839
10000,Decrescente,2,0.109098
10000,Decrescente,2,0.108813
10000,Decrescente,2,0.113667
10000,Decrescente,2,0.107037
10000,Decrescente,2,0.108633
10000,Decrescente,2,0.102303
10000,Decrescente,2,0.104059
10000,Decrescente,3,0.084918
10000,Decrescente,3,0.091253
10000,Decrescente,3,0.076213
10000,Decrescente,3,0.083857
10000,Decrescente,3,0.074842
10000,Decrescente,3,0.080005
10000,Decrescente,3,0.080975
10000,Decrescente,3,0.082773
10000,Decrescente,3,0.078564
10000,Decrescente,3,0.08087
100000,Aleatorio,1,0.697852
100000,Aleatorio,1,0.578567
100000,Aleatorio,1,0.630953
100000,Aleatorio,1,0.594807
100000,Aleatorio,1,0.651539
100000,Aleatorio,1,0.573104
100000,Aleatorio,1,0.65025
100000,Aleatorio,1,0.572299
100000,Aleatorio,1,0.630334
100000,Aleatorio,1,0.705073
100000,Aleatorio,2,0.717406
100000,Aleatorio,2,0.684636
100000,Aleatorio,2,0.684408
100000,Aleatorio,2,0.694187
100000,Aleatorio,2,0.760806
100000,Aleatorio,2,0.727129
100000,Aleatorio,2,0.685066
100000,Aleatorio,2,0.650761
100000,Aleatorio,2,0.613974
100000,Aleatorio,2,0.587994
100000,Aleatorio,3,1.04285
100000,Aleatorio,3,1.05154
100000,Aleatorio,3,1.0272
100000,Aleatorio,3,1.02912
100000,Aleatorio,3,1.03025
100000,Aleatorio,3,1.02215
100000,Aleatorio,3,1.01617
100000,Aleatorio,3,1.13368
100000,Aleatorio,3,1.14418
100000,Aleatorio,3,1.3432
100000,Crescente,1,0.677175
100000,Crescente,1,0.720196
100000,Crescente,1,0.754647
100000,Crescente,1,0.720139
100000,Crescente,1,0.666753
100000,Crescente,1,0.636912
100000,Crescente,1,0.654253
100000,Crescente,1,0.663434
100000,Crescente,1,0.638794
100000,Crescente,1,0.64579
100000,Crescente,2,0.615464
100000,Crescente,2,0.600095
100000,Crescente,2,0.663152
100000,Crescente,2,0.63057
100000,Crescente,2,0.630301
100000,Crescente,2,0.642509
100000,Crescente,2,0.608738
100000,Crescente,2,0.605638
100000,Crescente,2,0.627412
100000,Crescente,2,0.607783
100000,Crescente,3,0.436646
100000,Crescente,3,0.437622
100000,Crescente,3,0.437216
100000,Crescente,3,0.437312
100000,Crescente,3,0.463529
100000,Crescente,3,0.433272
100000,Crescente,3,0.465909
100000,Crescente,3,0.438067
100000,Crescente,3,0.517586
100000,Crescente,3,0.554887
100000,Decrescente,1,0.679488
100000,Decrescente,1,0.637931
100000,Decrescente,1,0.638553
100000,Decrescente,1,0.682951
100000,Decrescente,1,0.670393
100000,Decrescente,1,0.640126
100000,Decrescente,1,0.664099
100000,Decrescente,1,0.584451
100000,Decrescente,1,0.657839
100000,Decrescente,1,0.650422
100000,Decrescente,2,0.580415
100000,Decrescente,2,0.571119
100000,Decrescente,2,0.604556
100000,Decrescente,2,0.571538
100000,Decrescente,2,0.575397
100000,Decrescente,2,0.576386
100000,Decrescente,2,0.570557
100000,Decrescente,2,0.637178
100000,Decrescente,2,0.621057
100000,Decrescente,2,0.610505
100000,Decrescente,3,0.460274
100000,Decrescente,3,0.40441
100000,Decrescente,3,0.49561
100000,Decrescente,3,0.407571
100000,Decrescente,3,0.414759
100000,Decrescente,3,0.525447
100000,Decrescente,3,0.455609
100000,Decrescente,3,0.465246
100000,Decrescente,3,0.452283
100000,Decrescente,3,0.458302
500000,Aleatorio,1,3.22461
500000,Aleatorio,1,3.23246
500000,Aleatorio,1,3.09193
500000,Aleatorio,1,3.26702
500000,Aleatorio,1,3.86144
500000,Aleatorio,1,3.13198
500000,Aleatorio,1,3.16257
500000,Aleatorio,1,3.04895
500000,Aleatorio,1,3.26694
500000,Aleatorio,1,3.38612
500000,Aleatorio,2,3.28365
500000,Aleatorio,2,3.10332
500000,Aleatorio,2,3.49201
500000,Aleatorio,2,2.85924
500000,Aleatorio,2,3.02852
500000,Aleatorio,2,3.16862
500000,Aleatorio,2,3.10464
500000,Aleatorio,2,3.38246
500000,Aleatorio,2,3.24091
500000,Aleatorio,2,3.23767
500000,Aleatorio,3,5.1629
500000,Aleatorio,3,5.2522
500000,Aleatorio,3,5.08534
500000,Aleatorio,3,5.34919
500000,Aleatorio,3,5.21607
500000,Aleatorio,3,5.28514
500000,Aleatorio,3,5.24377
500000,Aleatorio,3,5.8966
500000,Aleatorio,3,5.3964
500000,Aleatorio,3,5.42305
500000,Crescente,1,2.86853
500000,Crescente,1,2.90083
500000,Crescente,1,2.92487
500000,Crescente,1,2.89798
500000,Crescente,1,2.93054
500000,Crescente,1,2.8845
500000,Crescente,1,2.88416
500000,Crescente,1,2.91016
500000,Crescente,1,2.93855
500000,Crescente,1,2.89877
500000,Crescente,2,2.76738
500000,Crescente,2,2.80965
500000,Crescente,2,2.74349
500000,Crescente,2,2.74028
500000,Crescente,2,2.7315
500000,Crescente,2,2.78144
500000,Crescente,2,2.69991
500000,Crescente,2,2.70955
500000,Crescente,2,2.72462
500000,Crescente,2,2.70496
500000,Crescente,3,2.49656
500000,Crescente,3,1.9867
500000,Crescente,3,1.925
500000,Crescente,3,1.97326
500000,Crescente,3,1.91075
500000,Crescente,3,1.92566
500000,Crescente,3,1.91865
500000,Crescente,3,1.96429
500000,Crescente,3,1.9023
500000,Crescente,3,1.91023
500000,Decrescente,1,3.12464
500000,Decrescente,1,2.89799
500000,Decrescente,1,2.94119
500000,Decrescente,1,2.88342
500000,Decrescente,1,2.97309
500000,Decrescente,1,2.85586
500000,Decrescente,1,3.13554
500000,Decrescente,1,2.88571
500000,Decrescente,1,2.7545
500000,Decrescente,1,3.19477
500000,Decrescente,2,2.86185
500000,Decrescente,2,2.92601
500000,Decrescente,2,2.80981
500000,Decrescente,2,2.85807
500000,Decrescente,2,2.91421
500000,Decrescente,2,2.96224
500000,Decrescente,2,2.94822
500000,Decrescente,2,2.82941
500000,Decrescente,2,2.84809
500000,Decrescente,2,2.89041
500000,Decrescente,3,1.94144
500000,Decrescente,3,2.00408
500000,Decrescente,3,2.1422
500000,Decrescente,3,1.93298
500000,Decrescente,3,1.92498
500000,Decrescente,3,1.93353
500000,Decrescente,3,1.90577
500000,Decrescente,3,2.05643
500000,Decrescente,3,1.96669
500000,Decrescente,3,1.95761
